time_ns,sample,rst,start,busy,done,cycle_count,pe_active_hex,active_count,c00,c03,c30,c33
14295,1429,0,0,1,0,9,51200,3,14,7,-4,108
14305,1430,0,0,0,0,9,32768,1,14,7,-4,52
14315,1431,0,0,0,1,9,32768,1,14,7,-4,52
14325,1432,0,1,1,0,0,0,0,0,0,0,0
14335,1433,0,0,1,0,1,1,1,-32,0,0,0
14345,1434,0,0,1,0,2,19,3,-37,0,0,0
14355,1435,0,0,1,0,3,311,6,-67,0,0,0
14365,1436,0,0,1,0,4,4991,10,-64,-20,-8,0
14375,1437,0,0,1,0,5,14334,12,-64,-10,-15,0
14385,1438,0,0,1,0,6,32748,12,-64,2,-5,0
14395,1439,0,0,1,0,7,65224,10,-64,4,-17,-5
14405,1440,0,0,1,0,8,60544,6,-64,4,-17,9
14415,1441,0,0,1,0,9,51200,3,-64,4,-17,5
14425,1442,0,0,0,0,9,32768,1,-64,4,-17,-3
14435,1443,0,0,0,1,9,32768,1,-64,4,-17,-3
14445,1444,0,1,1,0,0,0,0,0,0,0,0
14455,1445,0,0,1,0,1,1,1,0,0,0,0
14465,1446,0,0,1,0,2,19,3,8,0,0,0
14475,1447,0,0,1,0,3,311,6,12,0,0,0
14485,1448,0,0,1,0,4,4991,10,42,0,0,0
14495,1449,0,0,1,0,5,14334,12,42,7,32,0
14505,1450,0,0,1,0,6,32748,12,42,15,42,0
14515,1451,0,0,1,0,7,65224,10,42,-15,84,0
14525,1452,0,0,1,0,8,60544,6,42,-15,84,28
14535,1453,0,0,1,0,9,51200,3,42,-15,84,48
14545,1454,0,0,0,0,9,32768,1,42,-15,84,6
14555,1455,0,0,0,1,9,32768,1,42,-15,84,6
14565,1456,0,1,1,0,0,0,0,0,0,0,0
14575,1457,0,0,1,0,1,1,1,-8,0,0,0
14585,1458,0,0,1,0,2,19,3,-32,0,0,0
14595,1459,0,0,1,0,3,311,6,-8,0,0,0
14605,1460,0,0,1,0,4,4991,10,-8,-56,-4,0
14615,1461,0,0,1,0,5,14334,12,-8,-62,-52,0
14625,1462,0,0,1,0,6,32748,12,-8,-71,-100,0
14635,1463,0,0,1,0,7,65224,10,-8,-127,-100,-28
14645,1464,0,0,1,0,8,60544,6,-8,-127,-100,-40
14655,1465,0,0,1,0,9,51200,3,-8,-127,-100,-22
14665,1466,0,0,0,0,9,32768,1,-8,-127,-100,-62
14675,1467,0,0,0,1,9,32768,1,-8,-127,-100,-62
14685,1468,0,1,1,0,0,0,0,0,0,0,0
14695,1469,0,0,1,0,1,1,1,32,0,0,0
14705,1470,0,0,1,0,2,19,3,0,0,0,0
14715,1471,0,0,1,0,3,311,6,4,0,0,0
14725,1472,0,0,1,0,4,4991,10,25,-64,-24,0
14735,1473,0,0,1,0,5,14334,12,25,-36,16,0
14745,1474,0,0,1,0,6,32748,12,25,-32,11,0
14755,1475,0,0,1,0,7,65224,10,25,-23,-17,48
14765,1476,0,0,1,0,8,60544,6,25,-23,-17,13
14775,1477,0,0,1,0,9,51200,3,25,-23,-17,8
14785,1478,0,0,0,0,9,32768,1,25,-23,-17,-4
14795,1479,0,0,0,1,9,32768,1,25,-23,-17,-4
14805,1480,0,1,1,0,0,0,0,0,0,0,0
14815,1481,0,0,1,0,1,1,1,5,0,0,0
14825,1482,0,0,1,0,2,19,3,29,0,0,0
14835,1483,0,0,1,0,3,311,6,26,0,0,0
14845,1484,0,0,1,0,4,4991,10,40,-5,-2,0
14855,1485,0,0,1,0,5,14334,12,40,59,-11,0
14865,1486,0,0,1,0,6,32748,12,40,41,-11,0
14875,1487,0,0,1,0,7,65224,10,40,49,-18,2
14885,1488,0,0,1,0,8,60544,6,40,49,-18,-22
14895,1489,0,0,1,0,9,51200,3,40,49,-18,-22
14905,1490,0,0,0,0,9,32768,1,40,49,-18,-26
14915,1491,0,0,0,1,9,32768,1,40,49,-18,-26
14925,1492,0,1,1,0,0,0,0,0,0,0,0
14935,1493,0,0,1,0,1,1,1,12,0,0,0
14945,1494,0,0,1,0,2,19,3,-2,0,0,0
14955,1495,0,0,1,0,3,311,6,-10,0,0,0
14965,1496,0,0,1,0,4,4991,10,-15,16,3,0
14975,1497,0,0,1,0,5,14334,12,-15,16,45,0
14985,1498,0,0,1,0,6,32748,12,-15,24,65,0
14995,1499,0,0,1,0,7,65224,10,-15,32,55,4
15005,1500,0,0,1,0,8,60544,6,-15,32,55,4
15015,1501,0,0,1,0,9,51200,3,-15,32,55,-16
15025,1502,0,0,0,0,9,32768,1,-15,32,55,0
15035,1503,0,0,0,1,9,32768,1,-15,32,55,0
15045,1504,0,1,1,0,0,0,0,0,0,0,0
15055,1505,0,0,1,0,1,1,1,8,0,0,0
15065,1506,0,0,1,0,2,19,3,-24,0,0,0
15075,1507,0,0,1,0,3,311,6,-17,0,0,0
15085,1508,0,0,1,0,4,4991,10,-17,4,32,0
15095,1509,0,0,1,0,5,14334,12,-17,36,16,0
15105,1510,0,0,1,0,6,32748,12,-17,42,-12,0
15115,1511,0,0,1,0,7,65224,10,-17,42,-24,16
15125,1512,0,0,1,0,8,60544,6,-17,42,-24,32
15135,1513,0,0,1,0,9,51200,3,-17,42,-24,8
15145,1514,0,0,0,0,9,32768,1,-17,42,-24,40
15155,1515,0,0,0,1,9,32768,1,-17,42,-24,40
15165,1516,0,1,1,0,0,0,0,0,0,0,0
15175,1517,0,0,1,0,1,1,1,10,0,0,0
15185,1518,0,0,1,0,2,19,3,34,0,0,0
15195,1519,0,0,1,0,3,311,6,58,0,0,0
15205,1520,0,0,1,0,4,4991,10,58,-20,-12,0
15215,1521,0,0,1,0,5,14334,12,58,-44,-24,0
15225,1522,0,0,1,0,6,32748,12,58,-26,-52,0
15235,1523,0,0,1,0,7,65224,10,58,-26,-43,24
15245,1524,0,0,1,0,8,60544,6,58,-26,-43,36
15255,1525,0,0,1,0,9,51200,3,58,-26,-43,15
15265,1526,0,0,0,0,9,32768,1,58,-26,-43,36
15275,1527,0,0,0,1,9,32768,1,58,-26,-43,36
15285,1528,0,1,1,0,0,0,0,0,0,0,0
15295,1529,0,0,1,0,1,1,1,20,0,0,0
15305,1530,0,0,1,0,2,19,3,8,0,0,0
15315,1531,0,0,1,0,3,311,6,-7,0,0,0
15325,1532,0,0,1,0,4,4991,10,5,-5,4,0
15335,1533,0,0,1,0,5,14334,12,5,19,-28,0
15345,1534,0,0,1,0,6,32748,12,5,39,-31,0
15355,1535,0,0,1,0,7,65224,10,5,7,-34,-1
15365,1536,0,0,1,0,8,60544,6,5,7,-34,63
15375,1537,0,0,1,0,9,51200,3,5,7,-34,67
15385,1538,0,0,0,0,9,32768,1,5,7,-34,75
15395,1539,0,0,0,1,9,32768,1,5,7,-34,75
15405,1540,0,1,1,0,0,0,0,0,0,0,0
15415,1541,0,0,1,0,1,1,1,0,0,0,0
15425,1542,0,0,1,0,2,19,3,-21,0,0,0
15435,1543,0,0,1,0,3,311,6,-77,0,0,0
15445,1544,0,0,1,0,4,4991,10,-21,0,-24,0
15455,1545,0,0,1,0,5,14334,12,-21,56,-45,0
15465,1546,0,0,1,0,6,32748,12,-21,7,-45,0
15475,1547,0,0,1,0,7,65224,10,-21,-7,-101,-42
15485,1548,0,0,1,0,8,60544,6,-21,-7,-101,14
15495,1549,0,0,1,0,9,51200,3,-21,-7,-101,14
15505,1550,0,0,0,0,9,32768,1,-21,-7,-101,28
15515,1551,0,0,0,1,9,32768,1,-21,-7,-101,28
15525,1552,0,1,1,0,0,0,0,0,0,0,0
15535,1553,0,0,1,0,1,1,1,20,0,0,0
15545,1554,0,0,1,0,2,19,3,44,0,0,0
15555,1555,0,0,1,0,3,311,6,56,0,0,0
15565,1556,0,0,1,0,4,4991,10,56,28,-40,0
15575,1557,0,0,1,0,5,14334,12,56,70,-48,0
15585,1558,0,0,1,0,6,32748,12,56,74,-54,0
15595,1559,0,0,1,0,7,65224,10,56,74,-86,-56
15605,1560,0,0,1,0,8,60544,6,56,74,-86,-70
15615,1561,0,0,1,0,9,51200,3,56,74,-86,-72
15625,1562,0,0,0,0,9,32768,1,56,74,-86,-96
15635,1563,0,0,0,1,9,32768,1,56,74,-86,-96
15645,1564,0,1,1,0,0,0,0,0,0,0,0
15655,1565,0,0,1,0,1,1,1,56,0,0,0
15665,1566,0,0,1,0,2,19,3,40,0,0,0
15675,1567,0,0,1,0,3,311,6,34,0,0,0
15685,1568,0,0,1,0,4,4991,10,-8,48,28,0
15695,1569,0,0,1,0,5,14334,12,-8,44,60,0
15705,1570,0,0,1,0,6,32748,12,-8,47,48,0
15715,1571,0,0,1,0,7,65224,10,-8,-2,36,24
15725,1572,0,0,1,0,8,60544,6,-8,-2,36,32
15735,1573,0,0,1,0,9,51200,3,-8,-2,36,38
15745,1574,0,0,0,0,9,32768,1,-8,-2,36,24
15755,1575,0,0,0,1,9,32768,1,-8,-2,36,24
15765,1576,0,1,1,0,0,0,0,0,0,0,0
15775,1577,0,0,1,0,1,1,1,-20,0,0,0
15785,1578,0,0,1,0,2,19,3,-2,0,0,0
15795,1579,0,0,1,0,3,311,6,30,0,0,0
15805,1580,0,0,1,0,4,4991,10,32,-20,20,0
15815,1581,0,0,1,0,5,14334,12,32,-2,-16,0
15825,1582,0,0,1,0,6,32748,12,32,-18,0,0
15835,1583,0,0,1,0,7,65224,10,32,-23,4,20
15845,1584,0,0,1,0,8,60544,6,32,-23,4,-16
15855,1585,0,0,1,0,9,51200,3,32,-23,4,-24
15865,1586,0,0,0,0,9,32768,1,32,-23,4,-34
15875,1587,0,0,0,1,9,32768,1,32,-23,4,-34
15885,1588,0,1,1,0,0,0,0,0,0,0,0
15895,1589,0,0,1,0,1,1,1,5,0,0,0
15905,1590,0,0,1,0,2,19,3,-9,0,0,0
15915,1591,0,0,1,0,3,311,6,-73,0,0,0
15925,1592,0,0,1,0,4,4991,10,-85,3,10,0
15935,1593,0,0,1,0,5,14334,12,-85,-5,-18,0
15945,1594,0,0,1,0,6,32748,12,-85,51,38,0
15955,1595,0,0,1,0,7,65224,10,-85,75,46,6
15965,1596,0,0,1,0,8,60544,6,-85,75,46,-10
15975,1597,0,0,1,0,9,51200,3,-85,75,46,-59
15985,1598,0,0,0,0,9,32768,1,-85,75,46,-75
15995,1599,0,0,0,1,9,32768,1,-85,75,46,-75
16005,1600,0,1,1,0,0,0,0,0,0,0,0
16015,1601,0,0,1,0,1,1,1,42,0,0,0
16025,1602,0,0,1,0,2,19,3,39,0,0,0
16035,1603,0,0,1,0,3,311,6,3,0,0,0
16045,1604,0,0,1,0,4,4991,10,-9,6,56,0
16055,1605,0,0,1,0,5,14334,12,-9,-15,50,0
16065,1606,0,0,1,0,6,32748,12,-9,27,68,0
16075,1607,0,0,1,0,7,65224,10,-9,15,47,8
16085,1608,0,0,1,0,8,60544,6,-9,15,47,-34
16095,1609,0,0,1,0,9,51200,3,-9,15,47,-55
16105,1610,0,0,0,0,9,32768,1,-9,15,47,-76
16115,1611,0,0,0,1,9,32768,1,-9,15,47,-76
16125,1612,0,1,1,0,0,0,0,0,0,0,0
16135,1613,0,0,1,0,1,1,1,-30,0,0,0
16145,1614,0,0,1,0,2,19,3,-27,0,0,0
16155,1615,0,0,1,0,3,311,6,15,0,0,0
16165,1616,0,0,1,0,4,4991,10,-41,-48,35,0
16175,1617,0,0,1,0,5,14334,12,-41,-57,38,0
16185,1618,0,0,1,0,6,32748,12,-41,-8,8,0
16195,1619,0,0,1,0,7,65224,10,-41,-40,-20,56
16205,1620,0,0,1,0,8,60544,6,-41,-40,-20,47
16215,1621,0,0,1,0,9,51200,3,-41,-40,-20,12
16225,1622,0,0,0,0,9,32768,1,-41,-40,-20,-4
16235,1623,0,0,0,1,9,32768,1,-41,-40,-20,-4
16245,1624,0,1,1,0,0,0,0,0,0,0,0
16255,1625,0,0,1,0,1,1,1,56,0,0,0
16265,1626,0,0,1,0,2,19,3,70,0,0,0
16275,1627,0,0,1,0,3,311,6,91,0,0,0
16285,1628,0,0,1,0,4,4991,10,103,0,7,0
16295,1629,0,0,1,0,5,14334,12,103,-12,-21,0
16305,1630,0,0,1,0,6,32748,12,103,3,-7,0
16315,1631,0,0,1,0,7,65224,10,103,19,29,0
16325,1632,0,0,1,0,8,60544,6,103,19,29,24
16335,1633,0,0,1,0,9,51200,3,103,19,29,34
16345,1634,0,0,0,0,9,32768,1,103,19,29,82
16355,1635,0,0,0,1,9,32768,1,103,19,29,82
16365,1636,0,1,1,0,0,0,0,0,0,0,0
16375,1637,0,0,1,0,1,1,1,-12,0,0,0
16385,1638,0,0,1,0,2,19,3,-47,0,0,0
16395,1639,0,0,1,0,3,311,6,-39,0,0,0
16405,1640,0,0,1,0,4,4991,10,10,-21,32,0
16415,1641,0,0,1,0,5,14334,12,10,19,60,0
16425,1642,0,0,1,0,6,32748,12,10,-13,50,0
16435,1643,0,0,1,0,7,65224,10,10,8,92,56
16445,1644,0,0,1,0,8,60544,6,10,8,92,24
16455,1645,0,0,1,0,9,51200,3,10,8,92,64
16465,1646,0,0,0,0,9,32768,1,10,8,92,82
16475,1647,0,0,0,1,9,32768,1,10,8,92,82
16485,1648,0,1,1,0,0,0,0,0,0,0,0
16495,1649,0,0,1,0,1,1,1,0,0,0,0
16505,1650,0,0,1,0,2,19,3,18,0,0,0
16515,1651,0,0,1,0,3,311,6,26,0,0,0
16525,1652,0,0,1,0,4,4991,10,2,0,0,0
16535,1653,0,0,1,0,5,14334,12,2,24,-12,0
16545,1654,0,0,1,0,6,32748,12,2,27,-44,0
16555,1655,0,0,1,0,7,65224,10,2,3,-38,8
16565,1656,0,0,1,0,8,60544,6,2,3,-38,-8
16575,1657,0,0,1,0,9,51200,3,2,3,-38,-20
16585,1658,0,0,0,0,9,32768,1,2,3,-38,-14
16595,1659,0,0,0,1,9,32768,1,2,3,-38,-14
16605,1660,0,1,1,0,0,0,0,0,0,0,0
16615,1661,0,0,1,0,1,1,1,24,0,0,0
16625,1662,0,0,1,0,2,19,3,73,0,0,0
16635,1663,0,0,1,0,3,311,6,41,0,0,0
16645,1664,0,0,1,0,4,4991,10,81,-16,30,0
16655,1665,0,0,1,0,5,14334,12,81,-37,86,0
16665,1666,0,0,1,0,6,32748,12,81,-25,54,0
16675,1667,0,0,1,0,7,65224,10,81,-50,94,-20
16685,1668,0,0,1,0,8,60544,6,81,-50,94,-44
16695,1669,0,0,1,0,9,51200,3,81,-50,94,-32
16705,1670,0,0,0,0,9,32768,1,81,-50,94,-57
16715,1671,0,0,0,1,9,32768,1,81,-50,94,-57
16725,1672,0,1,1,0,0,0,0,0,0,0,0
16735,1673,0,0,1,0,1,1,1,-15,0,0,0
16745,1674,0,0,1,0,2,19,3,-20,0,0,0
16755,1675,0,0,1,0,3,311,6,-22,0,0,0
16765,1676,0,0,1,0,4,4991,10,26,25,12,0
16775,1677,0,0,1,0,5,14334,12,26,15,12,0
16785,1678,0,0,1,0,6,32748,12,26,10,10,0
16795,1679,0,0,1,0,7,65224,10,26,10,18,-20
16805,1680,0,0,1,0,8,60544,6,26,10,18,-20
16815,1681,0,0,1,0,9,51200,3,26,10,18,-25
16825,1682,0,0,0,0,9,32768,1,26,10,18,-25
16835,1683,0,0,0,1,9,32768,1,26,10,18,-25
16845,1684,0,1,1,0,0,0,0,0,0,0,0
16855,1685,0,0,1,0,1,1,1,-16,0,0,0
16865,1686,0,0,1,0,2,19,3,-58,0,0,0
16875,1687,0,0,1,0,3,311,6,-16,0,0,0
16885,1688,0,0,1,0,4,4991,10,-32,8,56,0
16895,1689,0,0,1,0,5,14334,12,-32,-41,14,0
16905,1690,0,0,1,0,6,32748,12,-32,-41,-21,0
16915,1691,0,0,1,0,7,65224,10,-32,-31,43,-28
16925,1692,0,0,1,0,8,60544,6,-32,-31,43,-77
16935,1693,0,0,1,0,9,51200,3,-32,-31,43,-77
16945,1694,0,0,0,0,9,32768,1,-32,-31,43,-117
16955,1695,0,0,0,1,9,32768,1,-32,-31,43,-117
16965,1696,0,1,1,0,0,0,0,0,0,0,0
16975,1697,0,0,1,0,1,1,1,6,0,0,0
16985,1698,0,0,1,0,2,19,3,34,0,0,0
16995,1699,0,0,1,0,3,311,6,69,0,0,0
17005,1700,0,0,1,0,4,4991,10,5,4,0,0
17015,1701,0,0,1,0,5,14334,12,5,60,-28,0
17025,1702,0,0,1,0,6,32748,12,5,95,-14,0
17035,1703,0,0,1,0,7,65224,10,5,111,-46,0
17045,1704,0,0,1,0,8,60544,6,5,111,-46,-56
17055,1705,0,0,1,0,9,51200,3,5,111,-46,-42
17065,1706,0,0,0,0,9,32768,1,5,111,-46,-34
17075,1707,0,0,0,1,9,32768,1,5,111,-46,-34
17085,1708,0,1,1,0,0,0,0,0,0,0,0
17095,1709,0,0,1,0,1,1,1,0,0,0,0
17105,1710,0,0,1,0,2,19,3,15,0,0,0
17115,1711,0,0,1,0,3,311,6,23,0,0,0
17125,1712,0,0,1,0,4,4991,10,-1,0,12,0
17135,1713,0,0,1,0,5,14334,12,-1,0,0,0
17145,1714,0,0,1,0,6,32748,12,-1,-8,-1,0
17155,1715,0,0,1,0,7,65224,10,-1,22,19,42
17165,1716,0,0,1,0,8,60544,6,-1,22,19,42
17175,1717,0,0,1,0,9,51200,3,-1,22,19,43
17185,1718,0,0,0,0,9,32768,1,-1,22,19,18
17195,1719,0,0,0,1,9,32768,1,-1,22,19,18
17205,1720,0,1,1,0,0,0,0,0,0,0,0
17215,1721,0,0,1,0,1,1,1,-6,0,0,0
17225,1722,0,0,1,0,2,19,3,15,0,0,0
17235,1723,0,0,1,0,3,311,6,13,0,0,0
17245,1724,0,0,1,0,4,4991,10,10,-21,-16,0
17255,1725,0,0,1,0,5,14334,12,10,-21,12,0
17265,1726,0,0,1,0,6,32748,12,10,-19,4,0
17275,1727,0,0,1,0,7,65224,10,10,-24,-11,-56
17285,1728,0,0,1,0,8,60544,6,10,-24,-11,-56
17295,1729,0,0,1,0,9,51200,3,10,-24,-11,-48
17305,1730,0,0,0,0,9,32768,1,10,-24,-11,-73
17315,1731,0,0,0,1,9,32768,1,10,-24,-11,-73
17325,1732,0,1,1,0,0,0,0,0,0,0,0
17335,1733,0,0,1,0,1,1,1,-24,0,0,0
17345,1734,0,0,1,0,2,19,3,4,0,0,0
17355,1735,0,0,1,0,3,311,6,28,0,0,0
17365,1736,0,0,1,0,4,4991,10,24,18,8,0
17375,1737,0,0,1,0,5,14334,12,24,53,-20,0
17385,1738,0,0,1,0,6,32748,12,24,53,-26,0
17395,1739,0,0,1,0,7,65224,10,24,45,-2,-6
17405,1740,0,0,1,0,8,60544,6,24,45,-2,-41
17415,1741,0,0,1,0,9,51200,3,24,45,-2,-41
17425,1742,0,0,0,0,9,32768,1,24,45,-2,7
17435,1743,0,0,0,1,9,32768,1,24,45,-2,7
17445,1744,0,1,1,0,0,0,0,0,0,0,0
17455,1745,0,0,1,0,1,1,1,0,0,0,0
17465,1746,0,0,1,0,2,19,3,25,0,0,0
17475,1747,0,0,1,0,3,311,6,15,0,0,0
17485,1748,0,0,1,0,4,4991,10,21,0,-6,0
17495,1749,0,0,1,0,5,14334,12,21,25,-36,0
17505,1750,0,0,1,0,6,32748,12,21,27,-6,0
17515,1751,0,0,1,0,7,65224,10,21,33,-7,8
17525,1752,0,0,1,0,8,60544,6,21,33,-7,-22
17535,1753,0,0,1,0,9,51200,3,21,33,-7,-28
17545,1754,0,0,0,0,9,32768,1,21,33,-7,-29
17555,1755,0,0,0,1,9,32768,1,21,33,-7,-29
17565,1756,0,1,1,0,0,0,0,0,0,0,0
17575,1757,0,0,1,0,1,1,1,-20,0,0,0
17585,1758,0,0,1,0,2,19,3,-32,0,0,0
17595,1759,0,0,1,0,3,311,6,0,0,0,0
17605,1760,0,0,1,0,4,4991,10,6,5,-8,0
17615,1761,0,0,1,0,5,14334,12,6,-1,-18,0
17625,1762,0,0,1,0,6,32748,12,6,-49,-42,0
17635,1763,0,0,1,0,7,65224,10,6,-49,-50,2
17645,1764,0,0,1,0,8,60544,6,6,-49,-50,-3
17655,1765,0,0,1,0,9,51200,3,6,-49,-50,33
17665,1766,0,0,0,0,9,32768,1,6,-49,-50,33
17675,1767,0,0,0,1,9,32768,1,6,-49,-50,33
17685,1768,0,1,1,0,0,0,0,0,0,0,0
17695,1769,0,0,1,0,1,1,1,0,0,0,0
17705,1770,0,0,1,0,2,19,3,-20,0,0,0
17715,1771,0,0,1,0,3,311,6,-41,0,0,0
17725,1772,0,0,1,0,4,4991,10,-49,0,56,0
17735,1773,0,0,1,0,5,14334,12,-49,-32,86,0
17745,1774,0,0,1,0,6,32748,12,-49,-88,107,0
17755,1775,0,0,1,0,7,65224,10,-49,-100,95,-35
17765,1776,0,0,1,0,8,60544,6,-49,-100,95,13
17775,1777,0,0,1,0,9,51200,3,-49,-100,95,69
17785,1778,0,0,0,0,9,32768,1,-49,-100,95,51
17795,1779,0,0,0,1,9,32768,1,-49,-100,95,51
17805,1780,0,1,1,0,0,0,0,0,0,0,0
17815,1781,0,0,1,0,1,1,1,-14,0,0,0
17825,1782,0,0,1,0,2,19,3,-20,0,0,0
17835,1783,0,0,1,0,3,311,6,-48,0,0,0
17845,1784,0,0,1,0,4,4991,10,-76,0,-42,0
17855,1785,0,0,1,0,5,14334,12,-76,-5,-90,0
17865,1786,0,0,1,0,6,32748,12,-76,-5,-70,0
17875,1787,0,0,1,0,7,65224,10,-76,3,-21,0
17885,1788,0,0,1,0,8,60544,6,-76,3,-21,-40
17895,1789,0,0,1,0,9,51200,3,-76,3,-21,-40
17905,1790,0,0,0,0,9,32768,1,-76,3,-21,-54
17915,1791,0,0,0,1,9,32768,1,-76,3,-21,-54
17925,1792,0,1,1,0,0,0,0,0,0,0,0
17935,1793,0,0,1,0,1,1,1,14,0,0,0
17945,1794,0,0,1,0,2,19,3,56,0,0,0
17955,1795,0,0,1,0,3,311,6,80,0,0,0
17965,1796,0,0,1,0,4,4991,10,112,-4,49,0
17975,1797,0,0,1,0,5,14334,12,112,-4,105,0
17985,1798,0,0,1,0,6,32748,12,112,-52,137,0
17995,1799,0,0,1,0,7,65224,10,112,-36,73,-14
18005,1800,0,0,1,0,8,60544,6,112,-36,73,-14
18015,1801,0,0,1,0,9,51200,3,112,-36,73,-78
18025,1802,0,0,0,0,9,32768,1,112,-36,73,-110
18035,1803,0,0,0,1,9,32768,1,112,-36,73,-110
18045,1804,0,1,1,0,0,0,0,0,0,0,0
18055,1805,0,0,1,0,1,1,1,20,0,0,0
18065,1806,0,0,1,0,2,19,3,41,0,0,0
18075,1807,0,0,1,0,3,311,6,71,0,0,0
18085,1808,0,0,1,0,4,4991,10,59,-12,-20,0
18095,1809,0,0,1,0,5,14334,12,59,9,-2,0
18105,1810,0,0,1,0,6,32748,12,59,-9,38,0
18115,1811,0,0,1,0,7,65224,10,59,-25,59,12
18125,1812,0,0,1,0,8,60544,6,59,-25,59,30
18135,1813,0,0,1,0,9,51200,3,59,-25,59,6
18145,1814,0,0,0,0,9,32768,1,59,-25,59,34
18155,1815,0,0,0,1,9,32768,1,59,-25,59,34
18165,1816,0,1,1,0,0,0,0,0,0,0,0
18175,1817,0,0,1,0,1,1,1,0,0,0,0
18185,1818,0,0,1,0,2,19,3,0,0,0,0
18195,1819,0,0,1,0,3,311,6,-7,0,0,0
18205,1820,0,0,1,0,4,4991,10,14,-40,0,0
18215,1821,0,0,1,0,5,14334,12,14,-40,0,0
18225,1822,0,0,1,0,6,32748,12,14,2,5,0
18235,1823,0,0,1,0,7,65224,10,14,-54,14,-10
18245,1824,0,0,1,0,8,60544,6,14,-54,14,-10
18255,1825,0,0,1,0,9,51200,3,14,-54,14,-40
18265,1826,0,0,0,0,9,32768,1,14,-54,14,-64
18275,1827,0,0,0,1,9,32768,1,14,-54,14,-64
18285,1828,0,1,1,0,0,0,0,0,0,0,0
18295,1829,0,0,1,0,1,1,1,4,0,0,0
18305,1830,0,0,1,0,2,19,3,52,0,0,0
18315,1831,0,0,1,0,3,311,6,52,0,0,0
18325,1832,0,0,1,0,4,4991,10,43,-16,-2,0
18335,1833,0,0,1,0,5,14334,12,43,-34,54,0
18345,1834,0,0,1,0,6,32748,12,43,-10,54,0
18355,1835,0,0,1,0,7,65224,10,43,-7,48,8
18365,1836,0,0,1,0,8,60544,6,43,-7,48,-13
18375,1837,0,0,1,0,9,51200,3,43,-7,48,29
18385,1838,0,0,0,0,9,32768,1,43,-7,48,31
18395,1839,0,0,0,1,9,32768,1,43,-7,48,31
18405,1840,0,1,1,0,0,0,0,0,0,0,0
18415,1841,0,0,1,0,1,1,1,0,0,0,0
18425,1842,0,0,1,0,2,19,3,-3,0,0,0
18435,1843,0,0,1,0,3,311,6,1,0,0,0
18445,1844,0,0,1,0,4,4991,10,-20,32,0,0
18455,1845,0,0,1,0,5,14334,12,-20,40,18,0
18465,1846,0,0,1,0,6,32748,12,-20,34,28,0
18475,1847,0,0,1,0,7,65224,10,-20,20,34,4
18485,1848,0,0,1,0,8,60544,6,-20,20,34,-44
18495,1849,0,0,1,0,9,51200,3,-20,20,34,-59
18505,1850,0,0,0,0,9,32768,1,-20,20,34,-55
18515,1851,0,0,0,1,9,32768,1,-20,20,34,-55
18525,1852,0,1,1,0,0,0,0,0,0,0,0
18535,1853,0,0,1,0,1,1,1,8,0,0,0
18545,1854,0,0,1,0,2,19,3,16,0,0,0
18555,1855,0,0,1,0,3,311,6,10,0,0,0
18565,1856,0,0,1,0,4,4991,10,-4,24,0,0
18575,1857,0,0,1,0,5,14334,12,-4,36,16,0
18585,1858,0,0,1,0,6,32748,12,-4,52,16,0
18595,1859,0,0,1,0,7,65224,10,-4,66,44,0
18605,1860,0,0,1,0,8,60544,6,-4,66,44,24
18615,1861,0,0,1,0,9,51200,3,-4,66,44,24
18625,1862,0,0,0,0,9,32768,1,-4,66,44,-4
18635,1863,0,0,0,1,9,32768,1,-4,66,44,-4
18645,1864,0,1,1,0,0,0,0,0,0,0,0
18655,1865,0,0,1,0,1,1,1,0,0,0,0
18665,1866,0,0,1,0,2,19,3,9,0,0,0
18675,1867,0,0,1,0,3,311,6,21,0,0,0
18685,1868,0,0,1,0,4,4991,10,-28,0,-14,0
18695,1869,0,0,1,0,5,14334,12,-28,21,-5,0
18705,1870,0,0,1,0,6,32748,12,-28,9,-33,0
18715,1871,0,0,1,0,7,65224,10,-28,16,-26,35
18725,1872,0,0,1,0,8,60544,6,-28,16,-26,56
18735,1873,0,0,1,0,9,51200,3,-28,16,-26,84
18745,1874,0,0,0,0,9,32768,1,-28,16,-26,83
18755,1875,0,0,0,1,9,32768,1,-28,16,-26,83
18765,1876,0,1,1,0,0,0,0,0,0,0,0
18775,1877,0,0,1,0,1,1,1,0,0,0,0
18785,1878,0,0,1,0,2,19,3,36,0,0,0
18795,1879,0,0,1,0,3,311,6,52,0,0,0
18805,1880,0,0,1,0,4,4991,10,62,0,16,0
18815,1881,0,0,1,0,5,14334,12,62,-36,28,0
18825,1882,0,0,1,0,6,32748,12,62,-4,28,0
18835,1883,0,0,1,0,7,65224,10,62,-18,68,8
18845,1884,0,0,1,0,8,60544,6,62,-18,68,-4
18855,1885,0,0,1,0,9,51200,3,62,-18,68,-4
18865,1886,0,0,0,0,9,32768,1,62,-18,68,-60
18875,1887,0,0,0,1,9,32768,1,62,-18,68,-60
18885,1888,0,1,1,0,0,0,0,0,0,0,0
18895,1889,0,0,1,0,1,1,1,-25,0,0,0
18905,1890,0,0,1,0,2,19,3,-5,0,0,0
18915,1891,0,0,1,0,3,311,6,-10,0,0,0
18925,1892,0,0,1,0,4,4991,10,-52,5,-25,0
18935,1893,0,0,1,0,5,14334,12,-52,17,-30,0
18945,1894,0,0,1,0,6,32748,12,-52,37,-30,0
18955,1895,0,0,1,0,7,65224,10,-52,93,6,5
